YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Mecosta, MI",26107,28873,6439,17.5,6224
1997,"Mecosta, MI",26107,31055,5877,15.4,6391
1998,"Mecosta, MI",26107,32790,5998,15.4,6675
1999,"Mecosta, MI",26107,33188,5115,13.7,6722
2000,"Mecosta, MI",26107,34423,5255,14.0,7888
2001,"Mecosta, MI",26107,33454,5520,14.4,9810
2002,"Mecosta, MI",26107,33671,6050,15.7,10986
2003,"Mecosta, MI",26107,34738,5194,13.3,6763
2004,"Mecosta, MI",26107,35807,6018,15.3,7354
2005,"Mecosta, MI",26107,36148,7268,18.7,7430
2006,"Mecosta, MI",26107,36103,6765,17.4,7377
2007,"Mecosta, MI",26107,37301,8480,22.0,7136
2008,"Mecosta, MI",26107,37888,8034,20.9,7053
2009,"Mecosta, MI",26107,37840,8053,20.9,6864
