YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Hot Spring, AR",5059,26014,4928,17.3,5660
1997,"Hot Spring, AR",5059,27757,4909,16.9,5679
1998,"Hot Spring, AR",5059,28965,4549,15.5,5665
1999,"Hot Spring, AR",5059,30475,4145,13.7,5676
2000,"Hot Spring, AR",5059,32069,4223,13.9,5603
2001,"Hot Spring, AR",5059,31375,4441,14.7,5543
2002,"Hot Spring, AR",5059,31647,4755,15.6,5528
2003,"Hot Spring, AR",5059,32434,4569,15.0,5531
2004,"Hot Spring, AR",5059,33710,4594,14.9,5449
2005,"Hot Spring, AR",5059,34210,5165,16.9,5512
2006,"Hot Spring, AR",5059,35237,4556,14.8,5573
2007,"Hot Spring, AR",5059,37704,4523,14.8,5471
2008,"Hot Spring, AR",5059,37619,4793,15.7,5512
2009,"Hot Spring, AR",5059,36387,5253,17.2,5426
