YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Collin, TX",48085,60998,20057,5.3,59018
1997,"Collin, TX",48085,65814,20447,4.7,66713
1998,"Collin, TX",48085,71423,18737,4.0,71588
1999,"Collin, TX",48085,73775,21636,4.4,76725
2000,"Collin, TX",48085,77303,23036,4.3,80634
2001,"Collin, TX",48085,77249,26470,4.7,85018
2002,"Collin, TX",48085,75866,28742,4.8,91203
2003,"Collin, TX",48085,74136,34090,5.4,98833
2004,"Collin, TX",48085,75709,36143,5.5,113652
2005,"Collin, TX",48085,71419,38642,5.9,121257
2006,"Collin, TX",48085,74681,41781,6.0,130775
2007,"Collin, TX",48085,80059,44895,6.2,139456
2008,"Collin, TX",48085,81875,48336,6.4,147807
2009,"Collin, TX",48085,77905,56280,7.1,155100
