YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Grand Traverse, MI",26055,37303,5716,7.9,12397
1997,"Grand Traverse, MI",26055,39841,5656,7.6,12718
1998,"Grand Traverse, MI",26055,41264,5825,7.7,12715
1999,"Grand Traverse, MI",26055,42234,5125,6.7,12707
2000,"Grand Traverse, MI",26055,44515,5202,6.7,12816
2001,"Grand Traverse, MI",26055,43365,5540,7.0,12787
2002,"Grand Traverse, MI",26055,43411,6172,7.7,12669
2003,"Grand Traverse, MI",26055,43817,6354,7.8,13204
2004,"Grand Traverse, MI",26055,45542,7364,9.0,14156
2005,"Grand Traverse, MI",26055,47308,6644,8.2,14370
2006,"Grand Traverse, MI",26055,48969,6820,8.3,14315
2007,"Grand Traverse, MI",26055,47747,7343,8.8,13693
2008,"Grand Traverse, MI",26055,50207,7963,9.5,13709
2009,"Grand Traverse, MI",26055,49076,9226,11.0,13643
