YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Wythe, VA",51197,27327,4133,15.6,4396
1997,"Wythe, VA",51197,29355,4294,16.2,4356
1998,"Wythe, VA",51197,30879,3866,14.5,4355
1999,"Wythe, VA",51197,31804,3134,11.4,4385
2000,"Wythe, VA",51197,33163,3228,11.8,4379
2001,"Wythe, VA",51197,31773,3351,12.2,4386
2002,"Wythe, VA",51197,31747,3806,13.7,4318
2003,"Wythe, VA",51197,33181,3535,12.7,4326
2004,"Wythe, VA",51197,35121,3366,11.9,4274
2005,"Wythe, VA",51197,34698,3825,13.7,4197
2006,"Wythe, VA",51197,36842,4130,14.6,4205
2007,"Wythe, VA",51197,38032,3421,12.2,4277
2008,"Wythe, VA",51197,38793,3967,14.0,4398
2009,"Wythe, VA",51197,40927,4058,14.3,4419
