YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Cumberland, NJ",34011,34089,19886,14.5,24583
1997,"Cumberland, NJ",34011,34935,21445,15.8,24800
1998,"Cumberland, NJ",34011,36545,20058,14.8,0
1999,"Cumberland, NJ",34011,36684,18481,13.5,25264
2000,"Cumberland, NJ",34011,38346,18649,13.7,25189
2001,"Cumberland, NJ",34011,36574,18962,13.9,25431
2002,"Cumberland, NJ",34011,36846,20010,14.5,25471
2003,"Cumberland, NJ",34011,37909,20845,14.9,25572
2004,"Cumberland, NJ",34011,39335,20153,14.2,27496
2005,"Cumberland, NJ",34011,44398,19443,14.0,26448
2006,"Cumberland, NJ",34011,45667,21942,15.4,26549
2007,"Cumberland, NJ",34011,46482,24969,17.4,26983
2008,"Cumberland, NJ",34011,49720,19360,13.4,26615
2009,"Cumberland, NJ",34011,47921,23801,16.4,26735
