YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Columbia, FL",12023,28359,10203,20.4,8710
1997,"Columbia, FL",12023,28521,10076,19.7,9137
1998,"Columbia, FL",12023,29565,9652,18.5,9263
1999,"Columbia, FL",12023,29820,8741,16.2,9400
2000,"Columbia, FL",12023,31293,8824,16.2,9418
2001,"Columbia, FL",12023,30151,9526,17.2,9444
2002,"Columbia, FL",12023,29711,9822,17.2,9590
2003,"Columbia, FL",12023,30749,9155,15.6,9586
2004,"Columbia, FL",12023,32455,8558,14.1,9790
2005,"Columbia, FL",12023,33383,11447,19.0,9957
2006,"Columbia, FL",12023,37724,11409,18.2,10188
2007,"Columbia, FL",12023,40422,8837,13.9,10179
2008,"Columbia, FL",12023,38816,11615,18.0,10050
2009,"Columbia, FL",12023,36923,12354,19.1,9989
