YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Shelby, IN",18145,38117,3234,7.5,7727
1997,"Shelby, IN",18145,40915,3281,7.5,7893
1998,"Shelby, IN",18145,41844,3326,7.5,7815
1999,"Shelby, IN",18145,42695,2937,6.8,7815
2000,"Shelby, IN",18145,44473,3140,7.2,7849
2001,"Shelby, IN",18145,43988,3183,7.3,7865
2002,"Shelby, IN",18145,43870,3479,8.0,7859
2003,"Shelby, IN",18145,44152,3689,8.5,7813
2004,"Shelby, IN",18145,45910,4208,9.7,7688
2005,"Shelby, IN",18145,47161,4328,10.1,7642
2006,"Shelby, IN",18145,50647,4358,10.0,7688
2007,"Shelby, IN",18145,48708,4253,9.8,7822
2008,"Shelby, IN",18145,52700,4695,10.8,7848
2009,"Shelby, IN",18145,50611,5447,12.4,7772
