YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jefferson, AL",1073,32632,105779,16.0,112224
1997,"Jefferson, AL",1073,35464,95276,14.5,112641
1998,"Jefferson, AL",1073,36431,92575,14.1,113289
1999,"Jefferson, AL",1073,35885,89661,13.7,112305
2000,"Jefferson, AL",1073,37094,83078,12.8,111903
2001,"Jefferson, AL",1073,37058,87670,13.6,110108
2002,"Jefferson, AL",1073,37375,90375,13.9,109534
2003,"Jefferson, AL",1073,38230,93507,14.4,109128
2004,"Jefferson, AL",1073,38520,99413,15.4,107289
2005,"Jefferson, AL",1073,41821,100709,15.7,106673
2006,"Jefferson, AL",1073,41731,91811,14.3,107101
2007,"Jefferson, AL",1073,44908,97227,15.1,106172
2008,"Jefferson, AL",1073,46269,88637,13.8,105766
2009,"Jefferson, AL",1073,43312,107081,16.5,104953
