YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Beckham, OK",40009,24531,4383,23.6,3843
1997,"Beckham, OK",40009,26701,3959,20.3,3828
1998,"Beckham, OK",40009,27750,3902,20.0,3839
1999,"Beckham, OK",40009,27210,3249,18.0,3877
2000,"Beckham, OK",40009,28951,3190,17.7,3765
2001,"Beckham, OK",40009,28903,3215,17.8,3727
2002,"Beckham, OK",40009,29160,3178,17.5,3667
2003,"Beckham, OK",40009,31561,2892,16.1,3621
2004,"Beckham, OK",40009,33632,2683,14.5,3571
2005,"Beckham, OK",40009,32250,3213,17.5,3651
2006,"Beckham, OK",40009,35286,3205,17.1,3615
2007,"Beckham, OK",40009,40947,2932,15.6,3718
2008,"Beckham, OK",40009,45809,3034,15.8,3788
2009,"Beckham, OK",40009,44634,3071,15.8,3834
