YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lyon, IA",19119,30873,1131,9.4,2296
1997,"Lyon, IA",19119,35180,1085,8.9,2283
1998,"Lyon, IA",19119,34874,1163,9.6,2233
1999,"Lyon, IA",19119,36810,887,7.6,2193
2000,"Lyon, IA",19119,38539,868,7.5,2104
2001,"Lyon, IA",19119,38671,859,7.4,2088
2002,"Lyon, IA",19119,38234,900,7.7,1970
2003,"Lyon, IA",19119,39337,856,7.3,1917
2004,"Lyon, IA",19119,44195,952,8.1,1851
2005,"Lyon, IA",19119,44756,904,7.8,1850
2006,"Lyon, IA",19119,45417,774,6.8,1878
2007,"Lyon, IA",19119,48878,776,7.0,1827
2008,"Lyon, IA",19119,50289,875,7.9,1841
2009,"Lyon, IA",19119,48467,881,8.0,1836
