YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lauderdale, AL",1077,31663,11308,13.5,13595
1997,"Lauderdale, AL",1077,33204,11222,13.3,13594
1998,"Lauderdale, AL",1077,33447,11403,13.5,13544
1999,"Lauderdale, AL",1077,32968,11391,13.1,13453
2000,"Lauderdale, AL",1077,34032,10913,12.7,13341
2001,"Lauderdale, AL",1077,33426,12521,14.7,13248
2002,"Lauderdale, AL",1077,33231,12938,15.1,13133
2003,"Lauderdale, AL",1077,34347,13458,15.6,13105
2004,"Lauderdale, AL",1077,35166,13988,16.2,13007
2005,"Lauderdale, AL",1077,33448,15862,18.5,13040
2006,"Lauderdale, AL",1077,37801,14682,17.1,12956
2007,"Lauderdale, AL",1077,37981,15580,18.1,12937
2008,"Lauderdale, AL",1077,38592,14789,17.0,12957
2009,"Lauderdale, AL",1077,39096,12657,14.5,13180
