YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Cedar, MO",29039,21648,2436,18.8,2226
1997,"Cedar, MO",29039,23423,2406,18.3,2295
1998,"Cedar, MO",29039,24197,2355,17.6,2391
1999,"Cedar, MO",29039,26103,2274,16.9,2365
2000,"Cedar, MO",29039,27189,2192,16.2,2455
2001,"Cedar, MO",29039,26393,2330,17.2,2460
2002,"Cedar, MO",29039,26524,2293,16.9,2399
2003,"Cedar, MO",29039,27677,2144,15.8,2348
2004,"Cedar, MO",29039,28199,2480,17.9,2348
2005,"Cedar, MO",29039,29261,2857,20.8,2323
2006,"Cedar, MO",29039,30285,2971,21.9,2334
2007,"Cedar, MO",29039,32229,2671,20.0,2309
2008,"Cedar, MO",29039,32014,2773,20.9,2321
2009,"Cedar, MO",29039,30699,2764,21.0,2311
