YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,MICHIGAN,26000,35940,1225586,12.6,1598557
1997,MICHIGAN,26000,38883,1127886,11.5,1631529
1998,MICHIGAN,26000,41963,1118213,11.4,1684261
1999,MICHIGAN,26000,44221,971254,9.9,1680525
2000,MICHIGAN,26000,45202,951435,9.7,1698501
2001,MICHIGAN,26000,45688,963737,9.8,1700820
2002,MICHIGAN,26000,44315,1080996,10.9,1704986
2003,MICHIGAN,26000,46291,1087681,11.0,1730668
2004,MICHIGAN,26000,44409,1241783,12.5,1757604
2005,MICHIGAN,26000,46072,1292315,13.1,1750451
2006,MICHIGAN,26000,47187,1328888,13.5,1742025
2007,MICHIGAN,26000,47931,1370287,13.9,1714709
2008,MICHIGAN,26000,48606,1402736,14.4,1692716
2009,MICHIGAN,26000,45254,1565559,16.1,1659921
