YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Custer, CO",8027,29617,409,13.3,412
1997,"Custer, CO",8027,29797,505,14.5,425
1998,"Custer, CO",8027,31809,507,13.9,448
1999,"Custer, CO",8027,34768,444,12.7,430
2000,"Custer, CO",8027,36205,486,13.6,423
2001,"Custer, CO",8027,35953,422,11.6,433
2002,"Custer, CO",8027,35938,461,12.2,471
2003,"Custer, CO",8027,37794,423,11.0,473
2004,"Custer, CO",8027,40332,413,10.7,493
2005,"Custer, CO",8027,40946,489,12.8,527
2006,"Custer, CO",8027,41811,509,13.0,522
2007,"Custer, CO",8027,44193,470,11.7,522
2008,"Custer, CO",8027,50660,469,11.8,519
2009,"Custer, CO",8027,45898,553,13.9,514
