YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Tucker, WV",54093,23642,1364,17.6,1390
1997,"Tucker, WV",54093,25359,1159,15.3,1358
1998,"Tucker, WV",54093,25532,1182,15.8,1339
1999,"Tucker, WV",54093,26536,1135,15.7,1312
2000,"Tucker, WV",54093,27806,1009,14.3,1277
2001,"Tucker, WV",54093,27553,1028,14.5,1251
2002,"Tucker, WV",54093,28333,975,13.8,1236
2003,"Tucker, WV",54093,29449,1026,14.8,1221
2004,"Tucker, WV",54093,31209,994,14.5,1206
2005,"Tucker, WV",54093,29176,1231,18.1,1197
2006,"Tucker, WV",54093,30809,1081,16.1,1206
2007,"Tucker, WV",54093,32755,1102,16.4,1153
2008,"Tucker, WV",54093,34157,1070,15.9,1155
2009,"Tucker, WV",54093,33630,1278,19.2,1127
