YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"DeSoto, FL",12027,23364,6143,24.8,4136
1997,"DeSoto, FL",12027,25525,5427,23.4,4508
1998,"DeSoto, FL",12027,26960,5106,22.0,4616
1999,"DeSoto, FL",12027,28195,5566,18.6,4571
2000,"DeSoto, FL",12027,29950,5918,19.4,4640
2001,"DeSoto, FL",12027,28571,6657,21.6,4666
2002,"DeSoto, FL",12027,27850,6758,21.3,4618
2003,"DeSoto, FL",12027,27699,5985,18.3,4718
2004,"DeSoto, FL",12027,28638,5542,16.7,4975
2005,"DeSoto, FL",12027,34879,6848,21.4,4942
2006,"DeSoto, FL",12027,32754,9957,30.3,5019
2007,"DeSoto, FL",12027,35988,6915,21.4,5001
2008,"DeSoto, FL",12027,37478,7095,22.4,5006
2009,"DeSoto, FL",12027,33791,8409,25.6,4952
