YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Missoula, MT",30063,30982,14191,16.3,14513
1997,"Missoula, MT",30063,33248,13365,15.3,14508
1998,"Missoula, MT",30063,34897,12933,14.7,14443
1999,"Missoula, MT",30063,34113,12790,13.7,14284
2000,"Missoula, MT",30063,35353,12170,13.0,14032
2001,"Missoula, MT",30063,34944,13110,13.8,13909
2002,"Missoula, MT",30063,35731,13391,13.9,13903
2003,"Missoula, MT",30063,36716,14397,14.9,13791
2004,"Missoula, MT",30063,37172,14146,14.5,13546
2005,"Missoula, MT",30063,41283,14648,15.2,13348
2006,"Missoula, MT",30063,38880,16889,17.2,13375
2007,"Missoula, MT",30063,42598,16642,16.3,13283
2008,"Missoula, MT",30063,43260,17682,17.0,13194
2009,"Missoula, MT",30063,40130,17714,16.9,13111
