YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jefferson Davis, LA",22053,24269,7097,22.3,6910
1997,"Jefferson Davis, LA",22053,26645,5971,18.9,6707
1998,"Jefferson Davis, LA",22053,27969,5970,18.9,6453
1999,"Jefferson Davis, LA",22053,27877,5973,19.2,6260
2000,"Jefferson Davis, LA",22053,29083,5551,18.0,6124
2001,"Jefferson Davis, LA",22053,29087,5434,17.7,5984
2002,"Jefferson Davis, LA",22053,29061,5323,17.3,5875
2003,"Jefferson Davis, LA",22053,30471,5443,17.6,5793
2004,"Jefferson Davis, LA",22053,31454,5768,18.6,5748
2005,"Jefferson Davis, LA",22053,32252,6358,20.7,5840
2006,"Jefferson Davis, LA",22053,32579,5874,19.0,5856
2007,"Jefferson Davis, LA",22053,36185,5695,18.6,5776
2008,"Jefferson Davis, LA",22053,38577,5152,16.7,5869
2009,"Jefferson Davis, LA",22053,39359,5017,16.4,5839
