YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"San Juan, UT",49037,26652,3855,28.3,3540
1997,"San Juan, UT",49037,26723,4107,30.0,3395
1998,"San Juan, UT",49037,28674,3502,25.6,3546
1999,"San Juan, UT",49037,28374,2855,20.1,3462
2000,"San Juan, UT",49037,28562,3287,24.6,3430
2001,"San Juan, UT",49037,27637,3335,24.5,3308
2002,"San Juan, UT",49037,27111,3440,25.1,3165
2003,"San Juan, UT",49037,27653,3109,22.6,3046
2004,"San Juan, UT",49037,28751,3546,25.5,2979
2005,"San Juan, UT",49037,29852,4498,32.5,2964
2006,"San Juan, UT",49037,33238,3607,25.8,3030
2007,"San Juan, UT",49037,34561,4496,31.6,2985
2008,"San Juan, UT",49037,38827,4157,28.1,3416
2009,"San Juan, UT",49037,36038,4181,28.3,2975
