YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sierra, CA",6091,31012,326,9.4,847
1997,"Sierra, CA",6091,34941,392,11.6,899
1998,"Sierra, CA",6091,37685,347,10.4,861
1999,"Sierra, CA",6091,36329,382,10.9,1615
2000,"Sierra, CA",6091,37770,372,10.6,2995
2001,"Sierra, CA",6091,36679,343,10.0,3305
2002,"Sierra, CA",6091,36588,337,9.7,1621
2003,"Sierra, CA",6091,36417,317,9.2,764
2004,"Sierra, CA",6091,37599,309,9.1,669
2005,"Sierra, CA",6091,39380,363,10.7,609
2006,"Sierra, CA",6091,43405,388,11.4,558
2007,"Sierra, CA",6091,44950,385,11.7,532
2008,"Sierra, CA",6091,44282,409,12.7,497
2009,"Sierra, CA",6091,41788,411,13.1,473
