YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Fluvanna, VA",51065,39821,1380,8.0,2369
1997,"Fluvanna, VA",51065,40134,1577,8.3,2605
1998,"Fluvanna, VA",51065,43198,1423,7.2,2706
1999,"Fluvanna, VA",51065,44227,1172,6.1,2839
2000,"Fluvanna, VA",51065,46630,1307,6.5,2895
2001,"Fluvanna, VA",51065,46018,1287,6.1,2929
2002,"Fluvanna, VA",51065,47036,1498,6.8,3048
2003,"Fluvanna, VA",51065,49225,1488,6.5,3190
2004,"Fluvanna, VA",51065,53062,1477,6.2,3336
2005,"Fluvanna, VA",51065,52733,1834,7.8,3395
2006,"Fluvanna, VA",51065,56893,1597,6.7,3590
2007,"Fluvanna, VA",51065,57038,1674,7.0,3669
2008,"Fluvanna, VA",51065,64289,1624,6.7,3765
2009,"Fluvanna, VA",51065,68521,1747,7.2,3705
