YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Mecklenburg, VA",51117,26048,4647,15.3,5072
1997,"Mecklenburg, VA",51117,27752,4949,16.2,5047
1998,"Mecklenburg, VA",51117,29005,4501,14.7,5067
1999,"Mecklenburg, VA",51117,29705,3973,12.8,5055
2000,"Mecklenburg, VA",51117,31543,4156,13.4,5042
2001,"Mecklenburg, VA",51117,30470,4113,13.3,4974
2002,"Mecklenburg, VA",51117,30313,4773,15.3,4997
2003,"Mecklenburg, VA",51117,30824,4773,15.3,4941
2004,"Mecklenburg, VA",51117,31789,4609,14.8,4785
2005,"Mecklenburg, VA",51117,31785,5062,16.4,4931
2006,"Mecklenburg, VA",51117,34566,4570,14.8,5007
2007,"Mecklenburg, VA",51117,36266,4889,16.0,4910
2008,"Mecklenburg, VA",51117,36941,5331,17.4,4883
2009,"Mecklenburg, VA",51117,34885,5731,18.8,4837
