YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,NEW HAMPSHIRE,33000,38017,80363,6.9,185360
1997,NEW HAMPSHIRE,33000,42023,87975,7.5,194171
1998,NEW HAMPSHIRE,33000,45401,89256,7.5,204763
1999,NEW HAMPSHIRE,33000,47284,82082,6.8,198114
2000,NEW HAMPSHIRE,33000,49830,69857,5.6,204713
2001,NEW HAMPSHIRE,33000,50898,74929,6.0,206783
2002,NEW HAMPSHIRE,33000,51550,79467,6.3,208461
2003,NEW HAMPSHIRE,33000,52409,81647,6.4,207415
2004,NEW HAMPSHIRE,33000,53377,85093,6.6,207417
2005,NEW HAMPSHIRE,33000,56557,96389,7.6,206852
2006,NEW HAMPSHIRE,33000,59265,101872,8.0,205767
2007,NEW HAMPSHIRE,33000,62048,93005,7.3,203551
2008,NEW HAMPSHIRE,33000,63235,99939,7.8,200772
2009,NEW HAMPSHIRE,33000,60734,110769,8.6,197934
