YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Nassau, NY",36059,58155,67175,5.1,181365
1997,"Nassau, NY",36059,61026,75486,5.8,188474
1998,"Nassau, NY",36059,61096,81454,6.2,192366
1999,"Nassau, NY",36059,63536,76892,5.8,195418
2000,"Nassau, NY",36059,68419,68791,5.2,199942
2001,"Nassau, NY",36059,70593,69509,5.2,203585
2002,"Nassau, NY",36059,71564,70040,5.3,207704
2003,"Nassau, NY",36059,71226,78497,5.9,210239
2004,"Nassau, NY",36059,70747,82444,6.2,213810
2005,"Nassau, NY",36059,79963,70726,5.4,211777
2006,"Nassau, NY",36059,85537,71306,5.5,210617
2007,"Nassau, NY",36059,89360,60564,4.7,211416
2008,"Nassau, NY",36059,94856,64667,4.9,208298
2009,"Nassau, NY",36059,92221,73777,5.5,206981
