YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Charles Mix, SD",46023,24363,2213,23.4,2113
1997,"Charles Mix, SD",46023,26551,2203,23.9,2177
1998,"Charles Mix, SD",46023,27823,2181,23.8,2190
1999,"Charles Mix, SD",46023,27034,1940,21.0,2213
2000,"Charles Mix, SD",46023,27944,1857,20.4,1855
2001,"Charles Mix, SD",46023,27633,1846,20.3,1851
2002,"Charles Mix, SD",46023,26709,1990,21.9,1794
2003,"Charles Mix, SD",46023,28186,1914,21.3,1779
2004,"Charles Mix, SD",46023,29082,2039,22.4,1689
2005,"Charles Mix, SD",46023,29778,2708,30.2,1736
2006,"Charles Mix, SD",46023,31361,2208,24.5,1682
2007,"Charles Mix, SD",46023,32550,2093,23.9,1740
2008,"Charles Mix, SD",46023,31548,1988,22.8,1711
2009,"Charles Mix, SD",46023,33135,2137,24.3,1679
