YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Hernando, FL",12053,27532,17597,14.3,14336
1997,"Hernando, FL",12053,27740,17512,13.8,15393
1998,"Hernando, FL",12053,29118,16219,12.6,15859
1999,"Hernando, FL",12053,31102,14409,11.1,16111
2000,"Hernando, FL",12053,32963,14450,10.9,16421
2001,"Hernando, FL",12053,31882,16667,12.2,16809
2002,"Hernando, FL",12053,32247,17511,12.3,17215
2003,"Hernando, FL",12053,33848,17928,12.1,17944
2004,"Hernando, FL",12053,35577,16671,10.6,19596
2005,"Hernando, FL",12053,37672,18410,11.8,20666
2006,"Hernando, FL",12053,39840,19633,12.0,21707
2007,"Hernando, FL",12053,43208,14821,8.9,22450
2008,"Hernando, FL",12053,39552,21034,12.4,22837
2009,"Hernando, FL",12053,40352,22153,13.1,22728
