YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"St. Croix, WI",55109,47642,2675,4.8,9811
1997,"St. Croix, WI",55109,51680,2804,4.7,10210
1998,"St. Croix, WI",55109,54541,2699,4.4,10401
1999,"St. Croix, WI",55109,55332,2586,4.1,10464
2000,"St. Croix, WI",55109,57921,2540,3.9,10548
2001,"St. Croix, WI",55109,57980,2580,3.8,10665
2002,"St. Croix, WI",55109,59410,2711,3.8,10894
2003,"St. Croix, WI",55109,60846,3140,4.2,11146
2004,"St. Croix, WI",55109,64084,3930,5.1,11644
2005,"St. Croix, WI",55109,65684,3554,4.7,12226
2006,"St. Croix, WI",55109,67126,3897,4.9,12557
2007,"St. Croix, WI",55109,66731,4212,5.3,16037
2008,"St. Croix, WI",55109,69682,4228,5.2,16469
2009,"St. Croix, WI",55109,67049,5223,6.3,13498
