YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Cayuga, NY",36011,32788,9934,12.5,13757
1997,"Cayuga, NY",36011,35508,10153,12.9,13786
1998,"Cayuga, NY",36011,36663,10047,12.9,13300
1999,"Cayuga, NY",36011,35867,8838,11.3,13721
2000,"Cayuga, NY",36011,37813,8788,11.3,13198
2001,"Cayuga, NY",36011,37097,9065,11.7,12698
2002,"Cayuga, NY",36011,37350,8927,11.4,12438
2003,"Cayuga, NY",36011,38066,9044,11.6,12316
2004,"Cayuga, NY",36011,39454,9094,11.7,11957
2005,"Cayuga, NY",36011,41767,9768,12.7,11336
2006,"Cayuga, NY",36011,43654,8996,11.7,11170
2007,"Cayuga, NY",36011,45105,9608,12.7,11312
2008,"Cayuga, NY",36011,47308,9408,12.5,10587
2009,"Cayuga, NY",36011,47926,10138,13.5,10303
