,Gap:5,Gap:15,Gap:30,Gap:50,Gap:100,Gap:500
0,1.5,3.5714285714285716,4.379310344827586,5.469387755102041,7.616161616161616,20.03807615230461
1,1.75,8.571428571428571,5.241379310344827,7.938775510204081,10.573770491803279,10.573770491803279
2,9.75,14.571428571428571,9.275862068965518,9.285714285714286,7.606060606060606,15.785571142284569
3,12.75,14.142857142857142,14.172413793103448,12.0,9.575757575757576,8.633266533066132
4,2.25,9.357142857142858,14.931034482758621,15.183673469387756,12.686868686868687,15.12625250501002
5,4.75,8.214285714285714,7.9655172413793105,14.775510204081632,20.727272727272727,14.012024048096192
6,3.25,6.142857142857143,22.413793103448278,33.775510204081634,24.616161616161616,16.438877755511022
7,2.0,6.428571428571429,9.206896551724139,7.959183673469388,8.222222222222221,9.559118236472946
8,11.5,15.428571428571429,13.03448275862069,13.612244897959183,9.252525252525253,10.525050100200401
9,3.5,5.0,10.827586206896552,15.36734693877551,12.878787878787879,10.559118236472946
10,3.0,3.0714285714285716,4.344827586206897,7.938775510204081,11.090909090909092,10.110220440881763
11,4.75,6.285714285714286,6.482758620689655,7.612244897959184,15.202020202020202,12.348697394789578
12,15.5,18.214285714285715,23.24137931034483,24.367346938775512,21.253164556962027,21.253164556962027
13,2.5,3.5714285714285716,6.827586206896552,15.122448979591837,14.8989898989899,13.743718592964823
14,10.5,13.642857142857142,10.344827586206897,9.346938775510203,6.8686868686868685,10.09619238476954
15,2.0,2.7857142857142856,6.482758620689655,8.63265306122449,14.393939393939394,12.248496993987976
16,1.0,4.0,4.344827586206897,5.877551020408164,7.595959595959596,8.97995991983968
17,4.25,6.357142857142857,5.827586206896552,5.816326530612245,11.474747474747474,9.87378640776699
18,4.5,12.357142857142858,18.551724137931036,21.285714285714285,18.68686868686869,15.977955911823647
19,1.0,6.357142857142857,12.068965517241379,10.081632653061224,12.05050505050505,11.843687374749498
20,5.0,6.5,6.724137931034483,8.551020408163266,16.707070707070706,25.02004008016032
21,1.75,4.642857142857143,9.137931034482758,9.938775510204081,10.97979797979798,9.785571142284569
22,5.25,17.714285714285715,16.620689655172413,16.346938775510203,20.555555555555557,15.93186372745491
23,6.75,6.357142857142857,9.310344827586206,9.020408163265307,16.8989898989899,20.1563126252505
24,8.5,10.642857142857142,17.275862068965516,12.857142857142858,11.676767676767676,13.763527054108216
25,8.75,18.5,15.448275862068966,13.83673469387755,10.737373737373737,10.132264529058116
