,Gap:5,Gap:15,Gap:30,Gap:50
0,0.30188679245283023,0.27636123869536844,0.4003712509976126,0.4017427178877456
1,0.4833333333333333,0.23143198768493822,0.2601912191409409,0.35940714751271474
2,0.7261503928170595,0.48618033529678284,0.24500123186770428,0.2921731016386534
3,0.2448084235156478,0.0538656864556164,0.04695199851798326,0.30207469836526757
4,0.15463917525773196,0.09443919399010792,0.15290069177645882,0.29461124857840304
5,0.17409587888982336,0.30939993062781823,0.22020079940122983,0.21670582074548106
6,0.00497512437810943,0.2820413755486868,0.17979515765458576,0.16385337766938313
7,0.2802197802197802,0.2417881565784944,0.09907911359892452,0.12868177724948038
8,0.14975041597337768,0.0980111258939439,0.16467003774091105,0.10624657273503069
9,0.21879588839941266,0.3170217919452737,0.3843216986075835,0.3315568473767817
10,0.9358860195903829,0.29221097487372094,0.2787740437874964,0.247744100333806
11,0.10236220472440949,0.21140109778739924,0.11971177855461224,0.27231830358093534
12,0.21541377132027795,0.22199751715491844,0.24612808741916048,0.18937201890031397
13,0.6333333333333333,0.17534695789658572,0.42386311083705874,0.5857809197030628
14,0.1566579634464752,0.2989900394597321,0.2724604336432901,0.2741142756860707
15,0.6468253968253967,0.43741235587410376,0.38036336656065406,0.316513379209552
16,0.4925373134328358,0.20626625065002635,0.08342226128854646,0.28716546814714217
17,0.6697247706422018,0.4612400610392736,0.18096546111650302,0.18100769169839537
18,0.8028169014084507,0.9690953958446871,0.7379771909392596,0.632154908646861
19,0.22047244094488194,0.07165615855211549,0.14684591379107081,0.42165470163601115
20,0.975609756097561,0.1730850953055041,0.1799968629144587,0.2818469045672747
21,0.4382022471910112,0.182923028980991,0.15274091430529457,0.0912322709011959
22,0.3782837127845884,0.6965837768011345,0.28353732147238286,0.2813768394713595
23,0.2524752475247525,0.20087769140563638,0.24757707396439643,0.09935230846898002
24,0.4077849860982391,0.20819618630239156,0.20949842227905813,0.27652471282350033
25,0.3134587554269175,0.2143958868894602,0.21874767575090637,0.1991443302759478
26,0.3513513513513513,0.6643109540636043,0.531583078052609,0.48889298692160166
27,0.52,0.873148409797362,0.7281149470630474,0.5661494489737218
28,0.38217338217338215,0.6944611822373274,0.34780306826782503,0.25218501610513233
29,0.35443037974683544,0.1062832604153443,0.20182552370288254,0.3205770407613884
30,0.46448087431693985,0.18782626853205264,0.47458677022401907,0.2655948231261348
31,0.09099950273495772,0.6914845227550214,0.34212046641622595,0.24582665775291224
32,0.5056179775280899,0.07214786644084803,0.5092942331420989,0.27588501398233123
33,0.4629156010230179,0.30650920076901955,0.21272041669819963,0.3433223927496931
34,0.1444241316270567,0.39881816816064863,0.2880929844787177,0.19655565388832785
35,0.13745704467353947,0.3394575509795926,0.25099538759745266,0.21085761054960905
36,0.0,0.10725199486495307,0.5386305163630818,0.3172098428787645
37,0.24899955535793683,0.23049218712991182,0.33337472918988764,0.34442749981166676
38,0.27290076335877866,0.11181984007709367,0.08867357434942502,0.21646900373108569
39,0.1149825783972126,0.26893173294848205,0.20381530794985592,0.24997171263977647
40,0.39848956019546866,0.46584980387676633,0.3012356031830864,0.3741111233084663
41,0.08163265306122447,0.8259938075043656,0.24750956350248343,0.2991541623109947
42,0.07692307692307687,0.2535694034747925,0.4549261367409353,0.3694609022400046
43,0.1617725573945542,0.3034521125862737,0.2432559427788803,0.18693693974866654
44,0.5454545454545454,0.9389373513084853,0.27440691246835847,0.2056588210782917
45,0.5748502994011976,0.3351297634063376,0.18449341998257984,0.18537405557766828
46,0.3928571428571429,0.5797788309636651,0.2936480817810463,0.2595189950816066
47,0.0,0.13577113317713518,0.1730920165806885,0.31463668150138047
48,0.9367088607594937,0.9195632438347987,0.6412634763522355,0.4345021323860031
49,0.4355329949238579,0.1674607442970686,0.17122883768327535,0.259850161876812
50,0.029543419874664245,0.49406361251805786,0.44211844088406405,0.4170708360729297
51,0.6111111111111112,0.444396324322622,0.4165755239645804,0.31300944147627985
52,0.1404011461318052,0.19576717105672836,0.20814521269728736,0.19613918991925594
53,0.15708812260536398,0.3132450243313847,0.13647265643633966,0.30529566140725306
54,0.1586776859504132,0.03464036564830408,0.1930701640300858,0.18115383003515717
55,0.11155378486055778,0.21460426073637873,0.1495928805581379,0.24634185899866712
56,0.24295506473724293,0.2226370580311603,0.304683437114842,0.3803498591836404
57,0.9177750906892382,0.5416255179274884,0.19936256903744032,0.26723212970472654
58,0.4157608695652174,0.6682543315959992,0.3040051820690737,0.35962447366324846
59,0.34513274336283184,0.39887901115421065,0.4156762390844423,0.28490210327983634
60,0.44859813084112155,0.8118995971490548,0.8335532392136166,0.6988832292205318
61,0.7176470588235294,0.10883714306059988,0.18671741395845776,0.24496768406047287
62,0.25902165196471527,0.24798770774891132,0.4079499610334125,0.36403659389503396
63,0.5339449541284403,0.6647601809954751,0.3517560577184863,0.5961123991377831
64,0.41958887545344614,0.052582120189203385,0.08637143728781793,0.39826556167733607
65,0.13663366336633664,0.1375415440505744,0.07415378473320577,0.07951244801613144
66,0.30000000000000004,0.35268185157972076,0.4251854411493401,0.4224135095321615
67,0.3850267379679144,0.3467319119189095,0.4817921471710076,0.5341384015368402
68,0.20097697138869508,0.30317381647300723,0.24327258737730728,0.2686855610489629
69,0.4255645691734269,0.5915272478231093,0.5225423741467401,0.45358300338817803
70,0.15192743764172334,0.14937371471303051,0.37596100188541637,0.29054983908394716
71,0.4439461883408071,0.51986909770921,0.37645686040738824,0.2848086075484887
72,0.014285714285714235,0.20308771856546937,0.4012056325160538,0.3272973894558526
73,0.1702786377708978,0.1319703021686638,0.39702033761587197,0.22950023445280787
74,0.6015325670498084,0.1332373928164542,0.6213158774854446,0.3977202407355688
75,0.368503937007874,0.2598079627564135,0.18649712792812756,0.1569177205155463
76,0.24691358024691357,0.29099905071484,0.3088208235712617,0.38846695662804764
77,0.1534391534391535,0.007390263185031554,0.11791475766671944,0.19058988266558385
78,0.09333333333333338,0.45755922201921795,0.46186480899612326,0.32852939108776646
79,0.28832,0.4138048610877443,0.4279053493033177,0.4331191948035492
80,0.370919881305638,0.40914314902311366,0.44331716785921027,0.37694615040586466
81,0.39445148570623856,0.325684108780087,0.30241270784471086,0.3264702903700809
82,0.28406055209260905,0.2780583153133265,0.3749232500234795,0.2628163853886455
83,0.3363329583802025,0.05458146871102654,0.405579150131124,0.2975231833035408
84,0.16586409844836814,0.6537484818372533,0.16936769281663988,0.18147975448982934
85,0.5155709342560554,0.9647185690508006,0.7831981647969661,0.5221295924384732
86,0.7872340425531915,0.6689608056476304,0.6175154812889156,0.5452025598720717
87,0.9720670391061452,0.6142927826395517,0.17749453208423516,0.2488407587173619
88,0.16279069767441856,0.7278481012658228,0.18201857243356712,0.1819447587659957
89,0.6484149855907781,0.2631502212965372,0.24909189422646683,0.20537392007832045
90,0.11799410029498525,0.41234405778069605,0.38623409575312273,0.4172414836009244
91,0.15509601181683896,0.5312619999548236,0.17321949871409836,0.14865905016215164
92,0.3605600933488915,0.16288710759560743,0.1388960463323441,0.18115230620574674
93,0.5231388329979879,0.5584508725794883,0.37378166736955387,0.2129516514386477
94,0.25412694722157636,0.24138062852515885,0.19211828837572031,0.1278799455655213
95,0.2251223491027733,0.5776783052491534,0.17565052334114417,0.5326349222084279
96,0.3502109704641351,0.19994143103504347,0.5377535297622802,0.36807059878927784
97,0.9448818897637795,0.27965759212314956,0.4404654940616539,0.22504212030224935
98,0.1527377521613833,0.42042066969870384,0.14099224794983334,0.23671128443127998
99,0.13479623824451414,0.3253312099752651,0.2738063318332501,0.44095081284068394
