YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Conecuh, AL",1035,21610,3982,28.0,2461
1997,"Conecuh, AL",1035,22643,3833,27.4,2386
1998,"Conecuh, AL",1035,24100,3571,25.7,2337
1999,"Conecuh, AL",1035,23069,3408,24.2,2211
2000,"Conecuh, AL",1035,23683,3157,22.8,2159
2001,"Conecuh, AL",1035,23177,3204,23.5,2145
2002,"Conecuh, AL",1035,23366,3060,22.6,2110
2003,"Conecuh, AL",1035,23622,2952,22.0,2061
2004,"Conecuh, AL",1035,24334,3044,23.1,1853
2005,"Conecuh, AL",1035,24587,3640,27.7,1847
2006,"Conecuh, AL",1035,25992,3498,26.3,1829
2007,"Conecuh, AL",1035,27555,3213,24.7,1824
2008,"Conecuh, AL",1035,27068,3223,24.9,1671
2009,"Conecuh, AL",1035,26882,3529,27.5,1662
