YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Todd, SD",46121,18991,4226,44.9,2669
1997,"Todd, SD",46121,18032,4332,46.1,2834
1998,"Todd, SD",46121,18810,3747,38.8,2851
1999,"Todd, SD",46121,19410,3324,37.0,2790
2000,"Todd, SD",46121,20601,3519,38.0,2138
2001,"Todd, SD",46121,19609,3555,38.4,3067
2002,"Todd, SD",46121,19669,3834,40.7,3053
2003,"Todd, SD",46121,20780,3258,33.7,3054
2004,"Todd, SD",46121,22138,3577,36.4,2124
2005,"Todd, SD",46121,22341,4503,46.7,2049
2006,"Todd, SD",46121,23544,4323,43.6,2007
2007,"Todd, SD",46121,24388,4284,42.8,1983
2008,"Todd, SD",46121,27236,4008,40.1,1936
2009,"Todd, SD",46121,24742,4491,45.3,1940
