YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sheridan, NE",31161,24848,1135,17.1,1491
1997,"Sheridan, NE",31161,27075,1035,16.1,1369
1998,"Sheridan, NE",31161,26103,1170,18.4,1365
1999,"Sheridan, NE",31161,28559,968,15.8,1299
2000,"Sheridan, NE",31161,30518,878,14.9,1237
2001,"Sheridan, NE",31161,29783,854,14.5,1201
2002,"Sheridan, NE",31161,29426,885,15.5,1119
2003,"Sheridan, NE",31161,30456,762,13.3,1078
2004,"Sheridan, NE",31161,30779,754,13.5,966
2005,"Sheridan, NE",31161,30628,806,14.6,929
2006,"Sheridan, NE",31161,32659,880,16.2,942
2007,"Sheridan, NE",31161,32630,812,15.3,1053
2008,"Sheridan, NE",31161,34992,809,15.6,968
2009,"Sheridan, NE",31161,29652,821,16.1,960
