YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Bandera, TX",48019,31921,1743,12.2,2041
1997,"Bandera, TX",48019,33306,2070,13.0,2462
1998,"Bandera, TX",48019,36135,2093,12.5,2497
1999,"Bandera, TX",48019,37319,2269,12.9,2683
2000,"Bandera, TX",48019,39374,2409,13.3,2795
2001,"Bandera, TX",48019,38729,2563,13.6,2869
2002,"Bandera, TX",48019,38759,2646,13.8,2925
2003,"Bandera, TX",48019,39327,2433,12.4,3026
2004,"Bandera, TX",48019,40522,2433,12.3,3008
2005,"Bandera, TX",48019,41338,2428,12.3,2991
2006,"Bandera, TX",48019,44656,2629,13.2,2870
2007,"Bandera, TX",48019,43260,2678,13.4,2886
2008,"Bandera, TX",48019,48688,2659,13.2,2896
2009,"Bandera, TX",48019,45647,2899,14.2,2859
