YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sonoma, CA",6097,41016,39741,9.4,66182
1997,"Sonoma, CA",6097,43770,39585,9.1,68661
1998,"Sonoma, CA",6097,46149,36947,8.4,70132
1999,"Sonoma, CA",6097,49481,34918,7.7,70967
2000,"Sonoma, CA",6097,53193,32332,7.1,71644
2001,"Sonoma, CA",6097,52873,33476,7.3,72034
2002,"Sonoma, CA",6097,53230,34765,7.5,73689
2003,"Sonoma, CA",6097,52034,40491,8.8,72867
2004,"Sonoma, CA",6097,53645,38637,8.4,72799
2005,"Sonoma, CA",6097,58110,40094,8.9,72289
2006,"Sonoma, CA",6097,60656,44108,9.6,71868
2007,"Sonoma, CA",6097,62279,40534,8.9,71413
2008,"Sonoma, CA",6097,62314,47726,10.4,70994
2009,"Sonoma, CA",6097,61985,44093,9.5,71049
