YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Pima, AZ",4019,30832,129300,16.9,115323
1997,"Pima, AZ",4019,32544,127496,16.2,121370
1998,"Pima, AZ",4019,34049,126812,15.9,125755
1999,"Pima, AZ",4019,34835,110933,13.5,126319
2000,"Pima, AZ",4019,37461,109374,13.0,129785
2001,"Pima, AZ",4019,36938,115826,13.5,130483
2002,"Pima, AZ",4019,36936,122981,14.1,132135
2003,"Pima, AZ",4019,37454,127281,14.3,137550
2004,"Pima, AZ",4019,38687,141318,15.6,143137
2005,"Pima, AZ",4019,41484,134104,14.9,146515
2006,"Pima, AZ",4019,43002,142077,15.3,149162
2007,"Pima, AZ",4019,43721,140880,14.9,149048
2008,"Pima, AZ",4019,46653,153040,15.4,148091
2009,"Pima, AZ",4019,43243,189172,18.9,149742
