YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Grenada, MS",28043,24789,4542,20.1,4043
1997,"Grenada, MS",28043,26468,4096,18.1,4399
1998,"Grenada, MS",28043,27991,4002,17.6,4488
1999,"Grenada, MS",28043,27660,4291,18.7,4601
2000,"Grenada, MS",28043,28672,4083,18.0,4637
2001,"Grenada, MS",28043,27706,4330,19.1,4554
2002,"Grenada, MS",28043,28061,4189,18.6,4625
2003,"Grenada, MS",28043,29024,4150,18.5,4656
2004,"Grenada, MS",28043,30018,4324,19.2,4715
2005,"Grenada, MS",28043,30076,4809,21.6,4685
2006,"Grenada, MS",28043,31545,4521,20.2,4765
2007,"Grenada, MS",28043,31657,5346,23.7,4753
2008,"Grenada, MS",28043,32835,4790,21.3,4587
2009,"Grenada, MS",28043,32403,5289,23.5,4438
