YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,NORTH DAKOTA,38000,29321,75379,11.9,120826
1997,NORTH DAKOTA,38000,31764,78461,12.5,120680
1998,NORTH DAKOTA,38000,32430,80381,12.9,120123
1999,NORTH DAKOTA,38000,34206,73107,11.6,118572
2000,NORTH DAKOTA,38000,35636,64809,10.4,114927
2001,NORTH DAKOTA,38000,36177,70488,11.4,116879
2002,NORTH DAKOTA,38000,36223,68625,11.1,113125
2003,NORTH DAKOTA,38000,38223,65188,10.5,109963
2004,NORTH DAKOTA,38000,39233,67625,10.8,102233
2005,NORTH DAKOTA,38000,40818,70588,11.6,100513
2006,NORTH DAKOTA,38000,41852,71059,11.7,98283
2007,NORTH DAKOTA,38000,43936,72242,11.8,96670
2008,NORTH DAKOTA,38000,45996,70654,11.5,95052
2009,NORTH DAKOTA,38000,47898,72911,11.7,94728
