YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Amador, CA",6005,35647,2897,9.6,4711
1997,"Amador, CA",6005,37829,3380,11.4,4834
1998,"Amador, CA",6005,39610,3380,11.3,4837
1999,"Amador, CA",6005,40177,3029,9.9,4948
2000,"Amador, CA",6005,42701,3110,9.9,5691
2001,"Amador, CA",6005,41805,3248,10.1,5617
2002,"Amador, CA",6005,43628,3082,9.4,5526
2003,"Amador, CA",6005,44445,3064,9.2,5535
2004,"Amador, CA",6005,47459,2997,8.8,5357
2005,"Amador, CA",6005,52078,3377,10.0,5356
2006,"Amador, CA",6005,50528,3100,9.0,5303
2007,"Amador, CA",6005,54903,3432,10.1,5201
2008,"Amador, CA",6005,53951,3333,9.8,5007
2009,"Amador, CA",6005,54461,3762,11.3,4944
