YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Kalkaska, MI",26079,30073,2145,13.8,3003
1997,"Kalkaska, MI",26079,30783,2026,12.9,3034
1998,"Kalkaska, MI",26079,31359,1908,12.0,2993
1999,"Kalkaska, MI",26079,33546,1664,10.1,2924
2000,"Kalkaska, MI",26079,35593,1835,11.0,2882
2001,"Kalkaska, MI",26079,34492,1895,11.3,2838
2002,"Kalkaska, MI",26079,34457,2066,12.1,2803
2003,"Kalkaska, MI",26079,35485,1909,11.2,2847
2004,"Kalkaska, MI",26079,36883,2147,12.6,2713
2005,"Kalkaska, MI",26079,38478,2309,13.6,2743
2006,"Kalkaska, MI",26079,38257,2527,14.8,2809
2007,"Kalkaska, MI",26079,39739,2364,14.0,2679
2008,"Kalkaska, MI",26079,40618,2525,15.0,2529
2009,"Kalkaska, MI",26079,40052,2779,16.7,2453
