YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Muscatine, IA",19139,38840,4335,10.4,7819
1997,"Muscatine, IA",19139,40800,4628,11.2,7759
1998,"Muscatine, IA",19139,42636,4166,10.0,7769
1999,"Muscatine, IA",19139,41858,3687,8.9,7606
2000,"Muscatine, IA",19139,43948,3625,8.7,7551
2001,"Muscatine, IA",19139,43447,3550,8.5,7581
2002,"Muscatine, IA",19139,43729,4037,9.6,7608
2003,"Muscatine, IA",19139,44364,4047,9.5,7563
2004,"Muscatine, IA",19139,45557,4772,11.2,7332
2005,"Muscatine, IA",19139,43921,4770,11.4,7484
2006,"Muscatine, IA",19139,48790,4796,11.3,7492
2007,"Muscatine, IA",19139,51826,4458,10.7,7481
2008,"Muscatine, IA",19139,53234,5000,11.9,7500
2009,"Muscatine, IA",19139,48671,5074,12.0,7596
