YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jasper, TX",48241,27158,6185,18.7,7397
1997,"Jasper, TX",48241,28930,6428,19.2,7553
1998,"Jasper, TX",48241,30157,6213,18.5,7615
1999,"Jasper, TX",48241,30277,6350,18.3,7572
2000,"Jasper, TX",48241,31584,6187,17.8,7489
2001,"Jasper, TX",48241,30689,6262,18.1,7425
2002,"Jasper, TX",48241,30742,6199,17.9,7187
2003,"Jasper, TX",48241,31206,6377,18.4,7128
2004,"Jasper, TX",48241,31674,6482,18.7,7034
2005,"Jasper, TX",48241,32833,6561,19.0,7030
2006,"Jasper, TX",48241,33703,6984,20.4,6642
2007,"Jasper, TX",48241,36608,6968,20.8,6411
2008,"Jasper, TX",48241,38264,6848,20.5,6318
2009,"Jasper, TX",48241,39085,5513,16.5,6193
