YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Reynolds, MO",29179,21930,1593,23.7,1347
1997,"Reynolds, MO",29179,22584,1558,23.3,1361
1998,"Reynolds, MO",29179,23466,1405,21.1,1359
1999,"Reynolds, MO",29179,24626,1312,19.8,1326
2000,"Reynolds, MO",29179,25794,1308,20.1,1313
2001,"Reynolds, MO",29179,24650,1378,21.2,1282
2002,"Reynolds, MO",29179,24712,1364,20.9,1263
2003,"Reynolds, MO",29179,25747,1183,18.1,1233
2004,"Reynolds, MO",29179,27544,1191,18.3,1197
2005,"Reynolds, MO",29179,29408,1464,22.9,1148
2006,"Reynolds, MO",29179,29625,1481,23.0,1190
2007,"Reynolds, MO",29179,29820,1402,22.1,1167
2008,"Reynolds, MO",29179,30482,1314,21.0,1127
2009,"Reynolds, MO",29179,29519,1524,25.0,1152
