YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jasper, IA",19099,37869,2437,6.9,6608
1997,"Jasper, IA",19099,41892,2655,7.4,6448
1998,"Jasper, IA",19099,44848,2616,7.3,6440
1999,"Jasper, IA",19099,42811,2403,6.7,6419
2000,"Jasper, IA",19099,44046,2297,6.3,6518
2001,"Jasper, IA",19099,43667,2399,6.6,6498
2002,"Jasper, IA",19099,44005,2616,7.1,6443
2003,"Jasper, IA",19099,44698,2690,7.4,6300
2004,"Jasper, IA",19099,46277,3079,8.4,6059
2005,"Jasper, IA",19099,46303,3044,8.5,5999
2006,"Jasper, IA",19099,44923,3660,10.2,6048
2007,"Jasper, IA",19099,47834,3072,8.8,5986
2008,"Jasper, IA",19099,48734,3654,10.4,6032
2009,"Jasper, IA",19099,48439,3480,10.0,6006
