YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Washington, OH",39167,31127,7839,12.3,11177
1997,"Washington, OH",39167,33426,7720,12.3,11325
1998,"Washington, OH",39167,34666,7925,12.7,11093
1999,"Washington, OH",39167,34039,7608,12.3,10989
2000,"Washington, OH",39167,35429,6875,11.2,10989
2001,"Washington, OH",39167,34857,7061,11.6,10817
2002,"Washington, OH",39167,35191,6785,11.1,10628
2003,"Washington, OH",39167,35162,6851,11.2,10267
2004,"Washington, OH",39167,36297,7443,12.2,10095
2005,"Washington, OH",39167,36933,7990,13.3,9991
2006,"Washington, OH",39167,38007,8720,14.6,9876
2007,"Washington, OH",39167,39502,8047,13.5,9796
2008,"Washington, OH",39167,41800,10063,16.9,9605
2009,"Washington, OH",39167,41345,8204,13.9,9402
