YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Copiah, MS",28029,21328,7520,26.6,5232
1997,"Copiah, MS",28029,23107,5908,20.7,5328
1998,"Copiah, MS",28029,24730,5767,20.2,5140
1999,"Copiah, MS",28029,25805,5990,21.4,5029
2000,"Copiah, MS",28029,27139,5793,20.7,4956
2001,"Copiah, MS",28029,26320,5866,21.1,4999
2002,"Copiah, MS",28029,26346,5912,21.0,4866
2003,"Copiah, MS",28029,27015,6007,21.2,4969
2004,"Copiah, MS",28029,28315,6464,22.8,4781
2005,"Copiah, MS",28029,29005,6441,23.2,4741
2006,"Copiah, MS",28029,30481,6449,22.9,4843
2007,"Copiah, MS",28029,32223,6328,22.4,4628
2008,"Copiah, MS",28029,33699,6942,24.6,4570
2009,"Copiah, MS",28029,31632,7361,26.3,4495
