YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Boone, KY",21015,46803,5201,7.1,11851
1997,"Boone, KY",21015,48999,5067,6.3,12509
1998,"Boone, KY",21015,51323,5253,6.2,12669
1999,"Boone, KY",21015,53092,5194,6.1,13527
2000,"Boone, KY",21015,55418,4924,5.5,13758
2001,"Boone, KY",21015,54557,5765,6.2,14076
2002,"Boone, KY",21015,55617,6084,6.3,14443
2003,"Boone, KY",21015,57609,7211,7.1,14961
2004,"Boone, KY",21015,58749,8221,7.7,16581
2005,"Boone, KY",21015,56262,7414,7.0,17612
2006,"Boone, KY",21015,57964,7871,7.2,18406
2007,"Boone, KY",21015,66690,6897,6.2,18662
2008,"Boone, KY",21015,66178,6971,6.1,19429
2009,"Boone, KY",21015,67994,9289,7.9,20003
