YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lincoln, AR",5079,23693,3296,29.1,2199
1997,"Lincoln, AR",5079,26071,3165,27.9,2201
1998,"Lincoln, AR",5079,27740,2682,23.4,2225
1999,"Lincoln, AR",5079,28141,2214,19.7,2219
2000,"Lincoln, AR",5079,29129,2664,24.1,2203
2001,"Lincoln, AR",5079,27777,3148,29.0,2127
2002,"Lincoln, AR",5079,26884,3179,29.4,2085
2003,"Lincoln, AR",5079,28311,2490,23.4,2048
2004,"Lincoln, AR",5079,30087,2472,23.3,2038
2005,"Lincoln, AR",5079,32186,2790,26.6,1802
2006,"Lincoln, AR",5079,34024,2605,25.1,1800
2007,"Lincoln, AR",5079,30926,2721,26.8,1814
2008,"Lincoln, AR",5079,34820,2904,29.0,1776
2009,"Lincoln, AR",5079,33945,3131,31.5,1751
