YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Bristol, VA",51520,25834,3326,19.5,2507
1997,"Bristol, VA",51520,27506,3512,21.1,2533
1998,"Bristol, VA",51520,28974,3010,18.3,2483
1999,"Bristol, VA",51520,28418,2471,14.6,2466
2000,"Bristol, VA",51520,29317,2597,15.4,2380
2001,"Bristol, VA",51520,29011,2577,15.6,2342
2002,"Bristol, VA",51520,28977,2861,17.1,2408
2003,"Bristol, VA",51520,29018,2754,16.4,2356
2004,"Bristol, VA",51520,29816,2805,16.8,2324
2005,"Bristol, VA",51520,30239,2999,18.2,2319
2006,"Bristol, VA",51520,31104,3584,21.4,2397
2007,"Bristol, VA",51520,33429,3098,18.3,2394
2008,"Bristol, VA",51520,33791,3605,21.3,2362
2009,"Bristol, VA",51520,30663,3458,20.2,2414
