YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"San Juan, CO",8111,25213,94,16.3,111
1997,"San Juan, CO",8111,27635,106,19.8,114
1998,"San Juan, CO",8111,26077,114,20.9,109
1999,"San Juan, CO",8111,29207,96,17.2,102
2000,"San Juan, CO",8111,30564,99,17.6,86
2001,"San Juan, CO",8111,30770,89,15.8,84
2002,"San Juan, CO",8111,30733,99,17.4,79
2003,"San Juan, CO",8111,32568,77,13.4,77
2004,"San Juan, CO",8111,32057,77,13.5,66
2005,"San Juan, CO",8111,33462,95,16.7,54
2006,"San Juan, CO",8111,34987,97,16.9,82
2007,"San Juan, CO",8111,38257,79,14.3,66
2008,"San Juan, CO",8111,40252,68,12.4,64
2009,"San Juan, CO",8111,38253,74,13.5,64
