YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Concho, TX",48095,19882,639,22.8,566
1997,"Concho, TX",48095,23050,604,21.9,571
1998,"Concho, TX",48095,22852,567,21.2,581
1999,"Concho, TX",48095,27788,498,19.1,562
2000,"Concho, TX",48095,29372,632,25.4,539
2001,"Concho, TX",48095,28951,687,28.0,505
2002,"Concho, TX",48095,26896,685,28.3,488
2003,"Concho, TX",48095,28054,445,18.6,473
2004,"Concho, TX",48095,29504,462,19.4,467
2005,"Concho, TX",48095,32122,495,20.9,452
2006,"Concho, TX",48095,33636,519,22.6,435
2007,"Concho, TX",48095,35580,534,23.7,148
2008,"Concho, TX",48095,37505,576,25.4,155
2009,"Concho, TX",48095,36765,659,29.5,414
