YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Texas, OK",40139,30448,2264,13.0,3249
1997,"Texas, OK",40139,36041,2100,11.3,3326
1998,"Texas, OK",40139,37655,2139,11.6,3515
1999,"Texas, OK",40139,36691,2134,10.7,3641
2000,"Texas, OK",40139,38674,2207,11.1,3809
2001,"Texas, OK",40139,37085,2329,11.8,3922
2002,"Texas, OK",40139,34024,2267,11.5,3869
2003,"Texas, OK",40139,33654,2391,11.9,3847
2004,"Texas, OK",40139,34500,2206,11.1,3944
2005,"Texas, OK",40139,37272,2623,13.3,3884
2006,"Texas, OK",40139,38416,2752,13.9,3883
2007,"Texas, OK",40139,42069,2495,12.7,3906
2008,"Texas, OK",40139,44775,2410,12.2,3984
2009,"Texas, OK",40139,42653,2724,13.2,4035
