YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Franklin, FL",12037,23586,2064,20.8,1637
1997,"Franklin, FL",12037,24088,1880,19.0,1707
1998,"Franklin, FL",12037,25799,1809,18.4,1589
1999,"Franklin, FL",12037,26045,1575,16.8,1508
2000,"Franklin, FL",12037,27746,1543,16.3,1510
2001,"Franklin, FL",12037,27107,1679,17.7,1514
2002,"Franklin, FL",12037,27862,1436,15.2,1472
2003,"Franklin, FL",12037,28814,1398,14.6,1444
2004,"Franklin, FL",12037,30678,1299,13.5,1347
2005,"Franklin, FL",12037,30960,1756,18.3,1371
2006,"Franklin, FL",12037,33000,1798,18.5,1352
2007,"Franklin, FL",12037,35182,1764,18.6,1317
2008,"Franklin, FL",12037,34787,2155,23.1,1246
2009,"Franklin, FL",12037,33956,2147,23.1,1281
