YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Isle of Wight, VA",51093,37304,2980,10.4,4413
1997,"Isle of Wight, VA",51093,39331,3452,11.6,4669
1998,"Isle of Wight, VA",51093,42002,3131,10.4,4813
1999,"Isle of Wight, VA",51093,43806,2633,8.8,4831
2000,"Isle of Wight, VA",51093,46507,2640,8.7,5014
2001,"Isle of Wight, VA",51093,46149,2463,8.0,4908
2002,"Isle of Wight, VA",51093,47692,2727,8.5,4973
2003,"Isle of Wight, VA",51093,49357,3047,9.3,4990
2004,"Isle of Wight, VA",51093,51424,3070,9.2,5063
2005,"Isle of Wight, VA",51093,53754,2842,8.6,5167
2006,"Isle of Wight, VA",51093,54659,2829,8.2,5241
2007,"Isle of Wight, VA",51093,58840,2902,8.3,5434
2008,"Isle of Wight, VA",51093,60042,2740,7.8,5439
2009,"Isle of Wight, VA",51093,59463,3612,10.1,5495
