YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Weston, WY",56045,33003,630,9.6,1486
1997,"Weston, WY",56045,35667,711,11.0,1479
1998,"Weston, WY",56045,36608,706,11.1,1431
1999,"Weston, WY",56045,33624,711,11.1,1399
2000,"Weston, WY",56045,35420,644,10.2,1295
2001,"Weston, WY",56045,35651,719,11.3,1261
2002,"Weston, WY",56045,37704,666,10.3,1185
2003,"Weston, WY",56045,39243,631,9.9,1134
2004,"Weston, WY",56045,40762,630,9.8,1117
2005,"Weston, WY",56045,40736,593,9.4,1075
2006,"Weston, WY",56045,44868,632,9.7,1062
2007,"Weston, WY",56045,47853,578,8.8,1076
2008,"Weston, WY",56045,50412,616,9.2,1057
2009,"Weston, WY",56045,50642,663,9.9,1111
