YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"St. Francois, MO",29187,27213,8911,17.4,9890
1997,"St. Francois, MO",29187,28589,8587,16.3,10025
1998,"St. Francois, MO",29187,29893,7947,14.9,10388
1999,"St. Francois, MO",29187,30652,7829,15.0,10454
2000,"St. Francois, MO",29187,32151,7328,14.0,10479
2001,"St. Francois, MO",29187,31165,7646,14.4,10401
2002,"St. Francois, MO",29187,31361,7834,14.5,10448
2003,"St. Francois, MO",29187,32469,7855,14.3,10338
2004,"St. Francois, MO",29187,33737,8900,15.9,10580
2005,"St. Francois, MO",29187,33912,9511,17.2,10580
2006,"St. Francois, MO",29187,36533,9529,17.0,10561
2007,"St. Francois, MO",29187,36849,9217,16.4,10594
2008,"St. Francois, MO",29187,37803,9512,16.8,10582
2009,"St. Francois, MO",29187,38195,9958,17.4,10738
