YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Crook, WY",56011,31645,564,9.7,1335
1997,"Crook, WY",56011,35003,547,9.4,1315
1998,"Crook, WY",56011,35684,564,9.7,1294
1999,"Crook, WY",56011,36740,474,8.1,1300
2000,"Crook, WY",56011,38130,492,8.6,1269
2001,"Crook, WY",56011,38834,515,8.9,1211
2002,"Crook, WY",56011,40817,502,8.5,1162
2003,"Crook, WY",56011,41447,507,8.5,1142
2004,"Crook, WY",56011,43880,485,7.9,1117
2005,"Crook, WY",56011,43495,495,8.2,1075
2006,"Crook, WY",56011,46789,522,8.5,1067
2007,"Crook, WY",56011,49890,463,7.5,1080
2008,"Crook, WY",56011,54434,476,7.5,1111
2009,"Crook, WY",56011,50581,544,8.3,1085
