YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Prince Edward, VA",51147,26326,3315,21.4,2591
1997,"Prince Edward, VA",51147,27854,3775,24.0,2634
1998,"Prince Edward, VA",51147,29087,3018,19.2,2615
1999,"Prince Edward, VA",51147,29364,2554,15.8,2659
2000,"Prince Edward, VA",51147,31000,2980,18.6,2686
2001,"Prince Edward, VA",51147,29419,3195,19.7,2638
2002,"Prince Edward, VA",51147,29148,3635,22.1,2623
2003,"Prince Edward, VA",51147,29491,3022,18.3,2699
2004,"Prince Edward, VA",51147,30719,3136,18.7,2852
2005,"Prince Edward, VA",51147,32631,3653,22.2,2788
2006,"Prince Edward, VA",51147,34790,3275,19.6,2741
2007,"Prince Edward, VA",51147,36481,3449,20.3,2773
2008,"Prince Edward, VA",51147,37999,4105,23.7,2666
2009,"Prince Edward, VA",51147,35988,3897,22.2,2615
