YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Ontonagon, MI",26131,27856,1082,12.8,1515
1997,"Ontonagon, MI",26131,27811,1069,13.6,1476
1998,"Ontonagon, MI",26131,28592,1069,13.9,1432
1999,"Ontonagon, MI",26131,29199,859,11.1,1370
2000,"Ontonagon, MI",26131,30682,919,12.1,1284
2001,"Ontonagon, MI",26131,29798,869,11.5,1232
2002,"Ontonagon, MI",26131,30160,865,11.6,1158
2003,"Ontonagon, MI",26131,31205,772,10.4,1153
2004,"Ontonagon, MI",26131,32463,856,11.8,1114
2005,"Ontonagon, MI",26131,34896,930,13.0,1078
2006,"Ontonagon, MI",26131,34390,927,13.2,1018
2007,"Ontonagon, MI",26131,34220,877,12.8,914
2008,"Ontonagon, MI",26131,33927,1055,15.8,857
2009,"Ontonagon, MI",26131,32263,868,13.5,863
