YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Escambia, FL",12033,29527,51684,19.0,44641
1997,"Escambia, FL",12033,31069,48916,17.8,45215
1998,"Escambia, FL",12033,31891,46163,16.9,45744
1999,"Escambia, FL",12033,32733,41433,15.2,46083
2000,"Escambia, FL",12033,34355,40144,14.8,45667
2001,"Escambia, FL",12033,34160,42846,15.8,45297
2002,"Escambia, FL",12033,34528,41984,15.4,45012
2003,"Escambia, FL",12033,35281,43156,15.7,44807
2004,"Escambia, FL",12033,36743,39036,14.2,43998
2005,"Escambia, FL",12033,39830,43483,15.9,43953
2006,"Escambia, FL",12033,41923,43487,15.9,43460
2007,"Escambia, FL",12033,41772,42311,15.0,42708
2008,"Escambia, FL",12033,41690,44908,16.0,41854
2009,"Escambia, FL",12033,40794,53032,18.9,40924
