YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Fisher, TX",48151,22804,962,21.7,845
1997,"Fisher, TX",48151,26288,861,20.2,777
1998,"Fisher, TX",48151,26461,802,19.0,772
1999,"Fisher, TX",48151,27434,717,16.7,767
2000,"Fisher, TX",48151,28032,730,17.5,729
2001,"Fisher, TX",48151,27861,728,17.5,747
2002,"Fisher, TX",48151,27584,682,16.7,726
2003,"Fisher, TX",48151,29234,579,14.3,712
2004,"Fisher, TX",48151,30287,560,13.9,686
2005,"Fisher, TX",48151,30936,671,16.7,694
2006,"Fisher, TX",48151,32385,661,16.7,694
2007,"Fisher, TX",48151,33855,626,16.1,652
2008,"Fisher, TX",48151,34838,602,15.6,657
2009,"Fisher, TX",48151,35942,734,19.2,651
