YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Butler, IA",19023,31632,1411,8.9,2718
1997,"Butler, IA",19023,35469,1303,8.3,2541
1998,"Butler, IA",19023,36466,1325,8.5,2253
1999,"Butler, IA",19023,36378,1149,7.6,2173
2000,"Butler, IA",19023,37880,1109,7.4,2147
2001,"Butler, IA",19023,37525,1097,7.4,2132
2002,"Butler, IA",19023,38445,1148,7.7,2133
2003,"Butler, IA",19023,38627,1175,7.9,1997
2004,"Butler, IA",19023,42096,1335,8.9,1868
2005,"Butler, IA",19023,40738,1389,9.4,1843
2006,"Butler, IA",19023,42335,1338,9.1,1790
2007,"Butler, IA",19023,45525,1388,9.7,1819
2008,"Butler, IA",19023,47798,1338,9.3,1874
2009,"Butler, IA",19023,50400,1452,10.3,1869
