YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Pottawatomie, OK",40125,27736,12637,20.9,12025
1997,"Pottawatomie, OK",40125,30409,11867,19.5,12357
1998,"Pottawatomie, OK",40125,31611,11750,19.2,12374
1999,"Pottawatomie, OK",40125,31211,10198,16.2,12358
2000,"Pottawatomie, OK",40125,32702,10324,16.3,12335
2001,"Pottawatomie, OK",40125,32231,10632,16.7,12477
2002,"Pottawatomie, OK",40125,32415,10470,16.2,12396
2003,"Pottawatomie, OK",40125,33668,9737,15.0,12430
2004,"Pottawatomie, OK",40125,34384,10056,15.4,12599
2005,"Pottawatomie, OK",40125,34578,12054,18.6,12848
2006,"Pottawatomie, OK",40125,36752,11809,18.1,12915
2007,"Pottawatomie, OK",40125,38614,12343,18.8,12767
2008,"Pottawatomie, OK",40125,42013,10910,16.5,12812
2009,"Pottawatomie, OK",40125,38763,11212,16.8,13251
